latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,soil_moisture_index,ndvi,days_without_rain,brightness,frp,confidence,month,biome,fire_risk
-32.217789216759506,-56.378929212797054,24.95198240039177,53.98140719980187,2.336928740097007,7.77587680013333,0.9627848079807322,0.5160661465732671,27,330.97804760583085,35.379305599424754,67.2322980523125,7,Cerrado,1
3.8565743821557845,-55.39590605114266,31.120305222320447,76.94147421628594,0.23187408600199338,10.972219499512875,0.12665587284719393,0.764200154225108,30,300.78887667596297,23.78197520267596,24.806812577818516,4,Cerrado,0
-1.3671796495839743,-66.6186709735249,26.63080326464542,19.880166447304752,2.82426900761822,13.23132949005554,0.4206302368788194,0.4353993994551727,31,308.5153217725089,17.116219296449454,97.8321576957365,11,Amazonia,0
-24.931113794225507,-42.00242759875275,28.927738645608603,57.58458285709288,0.16560248657189075,20.272904166023295,0.48094160808430353,0.25519516497871775,19,285.65403039799617,4.196721422348203,57.23511764802585,10,Pampa,0
-26.09065124613018,-45.946393194521946,31.7314212400185,22.276373943031217,2.2667338907956704,6.408778086302812,0.3763118169549976,0.3278821412884909,39,305.9839134782779,18.493766125799652,94.12254192792827,5,Mata Atlantica,0
-26.030628625569513,-64.38998510123835,29.032111349054688,68.67482131871503,3.363660217913505,16.81030602090091,0.363189123716225,0.5041312146346518,34,319.177693525004,0.636456038693465,20.78464917711811,8,Pantanal,0
-21.438794767537566,-69.78713922098214,26.818070547367157,53.29974314004395,0.5923769935486561,12.719657478185667,0.05226866756159654,0.5250646341385407,30,343.69411430739643,2.530301507655718,39.804671650824716,7,Cerrado,0
-13.05925559797496,-46.46052721908619,28.451950980370846,62.552979496434126,4.606926864404485,15.351322140917922,0.6855386205626233,0.7444646611529869,30,345.35457826107574,7.476135756242171,28.319645625066848,7,Amazonia,0
-16.586089291599603,-47.47406264303572,28.558185203973323,39.45010670938421,0.07706005498399851,11.592021133456273,0.4362144171200454,0.7330821789218676,37,296.47260897094105,11.730327428134789,81.56929418838173,8,Pantanal,0
-21.93329267247441,-62.342878447069836,27.14994485058936,78.03036876983953,4.641750996835433,8.630269479494695,0.19479380264392676,0.5650932457636599,21,341.2414652374226,2.5695009973282734,45.6100039675769,10,Mata Atlantica,0
-9.749590000549581,-35.916321072234,27.706019686664487,73.75104395305932,1.5419891954924847,15.003491117605328,0.8160335023020684,0.7246283866923812,44,280.0,2.5553080186154635,87.23940067325975,3,Cerrado,0
-27.69923329522241,-67.1087422205449,36.99323585252358,65.50379745421398,0.6134343654563278,14.617724108422484,0.8025607481516279,0.2534187666349368,40,304.4712614657709,25.884782956513813,86.59082925726855,3,Pampa,1
-21.89850335566171,-56.138942759338526,31.804597239706194,52.66868955645807,0.3590355490484569,15.888227862958887,0.4863916280888938,0.14005162167463547,8,309.5674180726176,16.866354803254392,73.42358342452559,2,Cerrado,0
-19.078249954839716,-36.19897911346364,27.522598409854197,65.43743113531238,7.6604115187700454,11.946781458485459,0.29845066114776053,0.7989070581077601,8,319.5322090335782,15.26032217535096,73.26254428351817,1,Pampa,0
-15.669340599752633,-56.63063463988123,32.48477202255368,42.27593377622772,0.18860257880980774,9.600711906720603,0.6380927257964524,0.16044359501021566,14,316.91718612984397,12.045463616545902,76.0127753658508,10,Amazonia,0
-3.163313467065482,-48.09748804110066,27.33090255121995,70.40000186237282,0.5550274196224357,5.764852019904634,0.28815213577740306,0.2973507437951979,12,321.5825734359251,75.05181709556068,73.90110677038196,6,Amazonia,0
-25.41239627798233,-57.49381847945102,34.86562318793321,84.69065609783058,1.068595702268456,15.277493072557625,0.23600793032371203,0.6562551596995077,21,311.7067663408161,1.0216617590047368,50.95266861474792,6,Mata Atlantica,1
-13.459091340282757,-62.30560710840187,30.84821096099047,74.27099007962535,2.420505602247243,13.695557929775944,0.7305146540263266,0.4275583501018473,15,332.272596390831,3.9843216069516108,74.62621156548367,10,Pampa,0
-10.488246383242387,-34.6248717295667,28.463489279978855,41.86715554346663,1.9675519508676589,8.136869468544162,0.0403252397209507,0.801051175932407,31,327.45304147339294,20.85453327567976,91.7925575353887,12,Cerrado,1
-31.234884316640088,-57.03597375371332,31.238584629051388,61.505511710915854,0.3356677076954495,9.845705306813503,0.09476847103459396,0.3383838357298157,1,309.78786831395195,2.9321162046576674,46.6058793501299,8,Amazonia,0
-9.913295627745342,-38.130131056513754,21.145619239657503,31.72345221234434,0.85526815205901,10.132964752194237,0.006788174023589777,0.10949707733548744,25,330.16308642342625,17.801787015059276,95.59112209719629,6,Cerrado,1
-26.52008329988292,-64.03177037024764,23.366162655450974,65.30302560116216,0.681989466276305,6.0680622720703274,0.15294318647542615,0.3405245124485953,13,352.2318361293794,16.775542492740026,21.08652703190158,6,Mata Atlantica,1
-30.528039466559378,-64.68891654302175,23.030374968004722,63.1108614315257,0.6005426138983314,8.729270413579465,0.06899000871045946,0.5624600393478654,37,302.88134781378596,70.81276422334436,47.92660306121897,1,Pampa,0
3.057650415626661,-71.78577076750406,29.714715473818533,21.34330588842105,1.3239354470188747,7.4646785727745835,0.9958023677799186,0.4007507003226347,33,345.1560572868134,42.9778024052566,30.567872138299215,12,Cerrado,1
3.6940172568332557,-47.58499381034048,37.66257499742546,34.08789080957745,3.04375522264884,10.350083952448253,0.2888099699540896,0.5278982046070042,7,304.4974443012002,58.21067682718804,30.12958632360189,7,Pantanal,0
-2.2809007715744762,-58.627472594773316,40.15650073096316,49.90349985861219,0.6130030196392365,9.04521000668175,0.14926801266924727,0.801278495068015,35,340.38586720710896,2.411792722714362,85.23435952092547,7,Cerrado,1
-21.424676771411914,-39.29002825625415,32.19025550720379,49.58452455146513,1.1419442160579956,5.491980316533005,0.24099625799591795,0.8299880433842949,20,305.1731519936412,40.52157027601935,93.46946518000983,10,Caatinga,1
-29.28845966775741,-54.54481363902927,31.504222374722286,33.22941516246151,1.2395035808843176,20.090360922277924,0.9361255715401346,0.3127792517232897,42,328.7819236528127,2.764347935752011,82.22066033863885,9,Caatinga,1
-6.999144992538039,-35.24045631132585,19.994711329236303,62.001617128339305,9.372266888416892,17.010162924116923,0.5201602230243957,0.46971237861592063,27,318.2333959907634,20.04417296786503,98.12925751940479,12,Mata Atlantica,0
-16.27420523789515,-65.76450488757827,26.28663100132989,59.526524960929216,7.734264620968979,8.883922313920058,0.3648180963078569,0.5393152121931609,43,282.86534757736996,25.464897201195242,37.30631761330166,7,Mata Atlantica,0
-28.362547075898405,-39.12369644973118,25.061081240458805,51.50315562438665,4.025315157289299,13.08968558661444,0.8733914579092193,0.8592899655105977,5,349.47994270474175,3.507399458367644,31.263992976775235,8,Mata Atlantica,0
-14.183277415771734,-42.71272274112207,25.89576200874442,41.395752997149465,0.691555055032476,13.66986035928518,0.39499027054903246,0.8988938553315078,19,298.8818641978552,20.029314607852516,61.656302563169085,4,Pantanal,0
-31.6932361976217,-42.93404805888197,28.159280907076052,73.87672827549814,0.17615625419268954,16.76434341909391,0.3350085699576958,0.2883257990732213,30,292.14721239557775,1.077732935194334,86.32300917940944,9,Pampa,0
1.5541752789937178,-40.05345410344138,26.639547111514364,84.79732803558932,0.9528001863298221,8.725579893359686,0.20728252254973556,0.6815838970766523,32,303.4901019479129,6.942020856542005,23.187127267044776,1,Pantanal,0
-23.16636069919936,-43.320064353223046,19.10350094812106,46.295893290762336,0.7758233227559057,16.368427135929704,0.3777968239094115,0.4024248497865561,43,360.5624501987361,50.80631388131448,99.64525287999055,8,Cerrado,1
-7.8241531945486855,-48.5774074563748,32.73955128058767,43.98099549121323,1.7626739273515488,9.808378783172259,0.316684356016926,0.10648655750897058,6,292.43315542355754,3.768349896183279,68.17967433642582,3,Amazonia,0
-21.154979108602383,-67.88144977038688,23.636284871300965,63.84173797741593,3.7596325431407758,6.656550383325547,0.677303959298141,0.1074020179487219,7,318.2083833183053,1.3499510674435582,98.3153449745102,1,Pampa,0
-13.237415195243187,-71.73147899984117,30.196234320555746,48.55547116455425,4.8855125719941075,14.89654623725799,0.2895827046707271,0.46845280604980466,8,294.7830781258593,11.728167491212302,49.20653065870216,2,Caatinga,0
-12.225009384955374,-37.08693393518821,39.370413348749864,52.49085038806179,4.6586341949200545,17.163033696489713,0.5771997464225614,0.4906679304034677,1,297.86925171303096,38.0249978280738,56.64190564268714,6,Caatinga,1
-25.975530690029974,-48.95063773369122,24.403077042067885,68.31375673104408,1.1144507387197509,22.351635894122737,0.0658921650319727,0.11805575725875413,16,286.21039375566806,1.5954231669074712,80.18891539179137,5,Caatinga,0
3.8442158550532284,-41.93504565192912,16.348562386268352,20.631590424868733,2.905752675027519,7.201098939639146,0.19128915669651436,0.649541933419442,44,320.67302766837156,8.786706609194615,83.4160360449055,3,Cerrado,0
-3.5449527122776487,-54.22062829101055,27.569978890599447,78.72944184734806,0.9379491827969039,14.795678740323154,0.40740527161134876,0.33520271087596254,36,312.0980426775213,46.00671939524497,38.642644268019225,9,Cerrado,0
2.700959779439188,-68.42498063046662,34.50479817499286,56.30824943792815,0.15709802974806578,10.360795024825867,0.9369492539086954,0.5479144812287595,41,294.6354076156808,2.514791980198497,94.38408690461782,8,Mata Atlantica,0
1.003439316250656,-68.11775410410053,38.79173727110297,47.59312339788076,3.0230100382295557,15.133434842096126,0.3772519857156954,0.340735258532335,43,330.71766242325197,7.44066000352559,89.39384974677829,3,Amazonia,1
-10.279800805178766,-46.262953798070114,22.852252027737915,53.39378522401392,0.024690404248133763,6.118041795074998,0.6640741211998341,0.23370745189544576,16,332.6169728737394,30.139486815603178,21.456424248255885,2,Mata Atlantica,1
2.0312209308784404,-56.218070098920954,31.483496116182607,54.32372839036934,1.3156206398503725,6.948920897205744,0.25508722242139814,0.4257389908791003,37,322.3299349472539,15.670673466700777,30.285448468414646,8,Cerrado,0
-29.63728492202706,-65.17953565868687,26.673447716099734,23.838376537991344,0.9988788294287799,8.896500707334065,0.12703357597323173,0.2858186918324006,34,336.0720589051345,35.71552496496965,59.68776851256539,5,Pantanal,1
-25.552651228072484,-53.82781267708396,28.47025822847932,81.90888809415824,2.955345138353679,12.315856182672338,0.05853660008005013,0.5278407815353344,38,308.71781521263534,2.366560026061774,56.87644112905461,9,Mata Atlantica,0
-31.281363021399553,-70.49585145406976,42.221716735085174,55.74386138087113,3.6337093578271467,9.435674933846578,0.30541349854275135,0.259062824229184,29,320.8027445385206,50.65359781167659,76.67126840278684,1,Pampa,1
-20.637447430995955,-50.303115325338446,21.485148358024233,62.97403834805275,0.906353997789378,14.636217375653679,0.15766102679690797,0.5067247813157016,5,308.78730616881523,54.64023843061358,27.17691008424272,10,Cerrado,0
-18.230262991799684,-62.50925722703119,30.268698307472867,72.12789587033276,4.173328289735338,16.10757847303166,0.1740104480161242,0.22590281189509406,3,287.86800387712174,3.375783165950475,71.58842453577012,3,Cerrado,0
-22.688736792591953,-41.89519507514966,31.338465858827167,36.619075763914594,0.8700553636784691,14.398310164981423,0.76075930838695,0.636779767588628,36,318.9464352149644,0.689250684906913,69.30959449076659,5,Pantanal,0
-1.507974652226686,-60.89588360198062,34.42893162469674,63.52249418263411,1.4779496581739946,18.47515055864347,0.015838070944874216,0.7031501475531393,34,317.85620231474024,91.78865730664313,38.68956787824355,2,Pantanal,1
-19.443373585643606,-55.246414185809755,29.48991576735448,50.18246036382172,3.245878376551788,13.663306517821372,0.5578101257354344,0.18831538739994702,8,314.456502457043,13.16531708276713,63.39151714147196,3,Pantanal,0
-22.324488631879532,-72.54679894358408,30.54025269752051,70.24187395389689,2.9516193137218707,7.132413158639332,0.3794613805934648,0.47424192962987133,5,321.7297570243819,16.97616553148646,37.77657655967856,4,Amazonia,0
-12.37754883998656,-70.17457137601221,27.041757162891045,16.709906433673083,10.928898482159974,17.453506054153358,0.5065499999085472,0.15669736052389888,12,340.4142438067775,19.137293355070828,31.753842168048507,4,Pampa,1
-27.644879450959017,-57.69275130013929,30.345634706225535,53.216302595657154,0.6377501109961887,9.57937505757601,0.5628302372146029,0.578545956433602,21,311.32044033154784,31.1814048902794,65.85079477232564,11,Cerrado,0
-2.5165147313464935,-54.28238544603218,27.28403862251295,44.14922819588869,2.7141259967935163,15.64167399874228,0.3133676944572782,0.3115234383437163,27,297.77096215365793,33.42498647526275,98.19794226404562,9,Pantanal,1
-30.16707554016871,-49.59919862334716,32.107859449280255,62.7807331114148,2.3519831312245763,18.294936866220425,0.2951088601842853,0.5220995654709663,29,310.5404818297559,4.311575339638495,38.9546679337396,1,Amazonia,1
4.501703590819659,-61.62515943033718,27.15194831978183,63.460795372627636,6.165657454859876,13.826752042921596,0.7334018493349057,0.513968807507433,35,312.53687939946957,5.400425349204141,48.42689194841215,12,Caatinga,0
-3.6546987667270194,-45.895706441064846,30.885501969510933,42.26273389320353,0.4250798856116962,6.015364747341401,0.8712769881211572,0.8394834769550403,1,332.7045943310675,41.88428711846008,40.525858079203736,9,Pampa,0
-25.448804101701448,-39.45522650962102,28.853685931575107,42.180870444831214,3.4837825182861937,8.327151333960835,0.19258163245852788,0.5392665780549784,35,316.91993585985216,34.24244078420247,41.31678573171958,9,Caatinga,0
-32.79015954930311,-42.58581143315936,34.63025125386084,53.00802336596807,2.0998792026308717,17.29097786754054,0.09761876053514895,0.5663987837746526,7,294.33259155565366,19.226775661387517,52.33537073493445,11,Caatinga,1
-2.012465718716303,-71.45486581141407,28.74303138205757,38.860439908326256,0.8028071525925473,11.323509257428734,0.8977958063920259,0.4213225006115042,44,329.498241544276,104.79779630639632,76.14844085204962,6,Cerrado,1
-6.13942093379055,-54.26022905694467,20.134837658965594,70.15570651813829,1.608203103096932,12.318294139768664,0.34989546364739865,0.8592636825462535,41,326.61230109828915,26.574396412441907,23.10436192247561,11,Amazonia,0
-5.297727614442483,-68.90772304169118,35.30960750356996,48.35427039194597,1.0153255621349322,15.035297664654436,0.5513173906628142,0.7217487275516877,8,316.92784413176304,4.862761527753151,96.56993565484481,1,Amazonia,1
-3.6917268259340617,-63.56024438136143,24.471338495686904,5.0,2.1646678679926814,14.785291448321294,0.35954314452000347,0.32832423224227325,0,332.0684363454808,37.49987365008738,23.702390359139798,11,Caatinga,0
-30.186303234104567,-34.52015886258129,25.7311683067559,48.25320298080749,5.495576451299428,13.115199249541842,0.1258023363460513,0.7753676686209857,12,335.080926202381,10.713730086232193,90.50025455556478,12,Pampa,0
-19.37830231531764,-67.44267382684099,26.02169352978254,36.30621122480849,2.1058876495146306,11.165326515118137,0.589331644947728,0.44591708814807196,14,308.206071174856,0.7364471693892152,91.55024790095992,6,Mata Atlantica,0
-28.59697573804507,-53.543362015397115,35.87219046585409,25.63703532170298,2.4972958178184985,10.749326217070571,0.5251408517696297,0.7629337148268752,31,298.79709779682355,7.755095651569274,61.95913500732186,8,Caatinga,1
-0.20206981672744462,-48.891926361593356,18.32162893010652,32.72632051199369,1.8284097996556818,15.431595301165371,0.20299355919119721,0.7583104546348016,33,314.7862244453775,28.840474580387287,30.959746289517398,5,Cerrado,1
-9.3146711805528,-45.60386614877994,44.688742668299966,56.96935249299346,0.13130224118181352,14.214278124271173,0.45186904465227784,0.2510961494102835,42,324.65901105784496,64.48088676627623,65.21167764455551,5,Caatinga,1
-20.42587505559933,-51.173701344010354,34.28028404533026,78.91553490846816,0.6627102094098053,10.970799997528841,0.7969475040156458,0.6609129051068615,30,313.1036111033395,6.463046493160718,70.29057279222798,1,Pampa,0
-30.584782689131103,-72.61893695065184,30.1161945706458,60.63732052956964,1.6931930895082845,16.328449251972565,0.5904261031078913,0.3325143754452249,13,297.20837551039745,5.66095851855195,88.6207166245689,1,Pampa,0
-21.182671774804838,-60.26800897848432,28.725529996918567,44.08293901211668,0.9285118261895374,11.483863539480865,0.09691732706699485,0.3379941359941346,13,317.92809550537294,16.584680624821896,64.07163006156557,8,Caatinga,0
-20.643033762983613,-52.80924590799626,30.427770374288286,63.20627551307265,0.501509959599979,8.593351302662427,0.5480214972291351,0.33707846150446463,28,280.0,33.39266686645776,52.85675167226706,5,Amazonia,0
-5.274965223153565,-69.5732065333515,31.605612141896692,46.73637441605815,1.7536180364439558,8.964117204386621,0.7027382992895869,0.6804545980479586,18,309.15970070022837,27.449855427654526,87.0632955083291,8,Caatinga,0
-8.772816088501902,-59.32554968284195,32.22607792975028,42.497193355063395,0.9745077262625059,8.085036654760936,0.7927034057807514,0.2838608334340289,26,330.32098619082296,16.417743063306354,98.47614378820951,10,Pantanal,1
0.7140842179004068,-71.7050787571367,31.778022330017244,34.22147197180628,0.74637779500238,10.910359933585251,0.6291175786342668,0.10072466819687219,8,331.297890614186,19.960304813772527,71.60825641263466,2,Pantanal,0
-15.055832843845927,-69.9354386109542,29.447903406276243,23.467081478469055,1.5589847800336813,16.93489711334477,0.15265816454078374,0.6721894827861065,36,280.0,5.544049048493819,89.95096298422476,4,Mata Atlantica,1
-28.455418654344534,-57.51999222813775,28.01330789846337,47.98137328192998,0.35761054988506075,8.779619275877964,0.7101732665901607,0.23694779506810024,36,311.5334861198425,11.332908032639484,67.89880902632514,11,Cerrado,0
-5.8966980855261895,-67.82408559232064,28.243633581732443,57.84496281856237,6.56890973988402,12.75390304407241,0.6773418460815164,0.18358591624626774,42,325.78696431398265,5.8972390984846665,75.18303931282446,10,Cerrado,0
-4.090168152557897,-50.86590691779924,28.025458598236597,53.26077393973198,5.05674766318808,9.373242617490348,0.02442688294063322,0.2900128964752481,27,293.83052269621834,43.15549653139147,75.0533694039135,9,Amazonia,0
-11.671466492359144,-46.11086620364664,34.66885048433532,47.512595296947545,3.0742573906357684,10.958763834914249,0.41174766759024317,0.40392041785816324,23,308.3048158516861,2.388163525370578,76.38295894722123,3,Cerrado,0
-3.703247161726683,-41.77711873474577,31.967783611404307,37.97657090745794,0.28072178291153405,5.959835152058991,0.3329502469623733,0.4807250619785606,27,336.7389016063711,22.772477099504,45.68107551429069,6,Mata Atlantica,1
-14.235767338153153,-65.19414047445241,14.298056826678598,65.94843145032944,3.7389035152275096,11.117847083373851,0.6694120642536434,0.13565603257010467,35,306.28505850160064,6.029757298069533,66.05291170173699,11,Pantanal,0
-13.136152483484224,-66.46817929189628,32.279503882648804,31.29162544096147,4.125094205539773,11.225178480780151,0.21613581231092072,0.8764586661018884,17,343.7755500402955,12.909148993607314,67.53084671790363,7,Amazonia,1
-16.753441302375116,-68.92185422695839,29.973680973593876,68.96850244918255,3.6500096070888617,14.16115177614278,0.5908719229742585,0.6728504427356465,24,301.6586571038997,7.116728204888912,45.20573013705856,3,Pampa,0
-32.03407318372438,-48.17922026779817,28.90645621777051,36.96009365931896,0.3024995674887279,12.893123653021481,0.9132059618141724,0.35855525225946894,34,340.37784308912455,7.808928615241756,47.988189416293096,1,Pantanal,1
-28.90012577425443,-45.44744666701085,27.05740773455557,41.45616572764537,2.5814150849632727,7.206431500191819,0.7978023722086077,0.35495780582831793,3,315.6041439876819,6.032726666831129,80.97974120133718,2,Mata Atlantica,0
-31.8056909439041,-71.76814035179996,34.620563599930065,28.597866568917812,4.494315020424014,16.33679297617417,0.9214577362165304,0.45883403949476753,13,299.1901088303953,27.9505783573564,66.61790724937993,11,Amazonia,1
-8.816404371976343,-36.487722396496096,33.73763231061429,45.974761356058536,2.153047282516482,12.84121216088798,0.97850596693269,0.6009958582104263,38,340.4378534925475,9.105165002975653,31.936891837053487,10,Caatinga,1
-21.054472719099586,-70.97311993759257,25.135611660881956,72.55562425260362,2.5990245149541775,12.793574068709948,0.010670127006162766,0.21709845327117422,25,293.2834508355321,25.91862013148522,87.01095909462978,7,Cerrado,0
-13.674313735741293,-51.88944292325825,31.035261435622676,64.28130559199121,1.5329003219016415,11.963270586459444,0.6227412763774776,0.2511438510119619,7,300.6724996069321,12.178691767490248,90.64914296594557,7,Mata Atlantica,0
1.4875260091915337,-45.346639741414265,24.14171632729357,72.61159801650463,1.880689941089101,9.928970211111121,0.41283939775890643,0.7875476662668407,23,323.81854933121065,15.848128806938249,57.291291836625135,12,Amazonia,0
-23.52689529234275,-39.03220417390266,22.101909176055347,64.39856582681085,0.08745410851129909,12.871209358994903,0.8598544903351217,0.30500393911125806,15,316.4547131010471,15.67402271447985,36.71259456183415,1,Pantanal,0
-17.40544892464607,-45.15060964683532,25.866413877050174,35.13394308645336,2.5469372342202714,13.902353743714329,0.2518147020091317,0.40415599838014205,19,319.9313476125518,74.47114007548548,95.80851963239242,10,Amazonia,1
-4.289056735364149,-41.73260476027812,33.311967361913794,49.04579396210397,0.21238976245855917,5.01241723461778,0.9810294891150761,0.7970174807600937,14,308.37027018318764,9.1476705583165,90.5815651615661,7,Caatinga,0
-24.305669711318345,-59.76144249083056,33.76562522688043,40.95641567588567,1.4273884471499376,9.844956650615618,0.6137079695437473,0.6305182635198581,6,293.410916795445,4.655901944950097,39.550539707347085,10,Mata Atlantica,0
-30.074763426505868,-41.22182056388603,31.565427100486467,78.95034827270273,0.8655922320367555,10.980212118385642,0.793537402228831,0.37336950347335074,16,303.2593962650767,48.561138821614726,27.647498904215794,11,Amazonia,1
-21.989444789276817,-69.87552099099767,32.625478934239986,33.45780436432639,1.9709971313541375,13.024682422777113,0.08559955282276832,0.6469596365796966,21,338.7671870660401,3.8435422157813157,55.25228860392854,6,Pampa,1
-26.873591084347833,-38.10215041363942,31.58089143557479,71.086558409004,0.3579915499615689,16.773244023708504,0.18345788475886504,0.11574657230513097,21,290.93434387112563,35.96636009090616,74.11175891949917,11,Mata Atlantica,1
2.328510789017777,-51.643897330004286,25.792592023885238,71.07316966195785,2.9412459498118797,8.91303674161287,0.7584036730342032,0.6885141280090922,11,344.600413800299,3.2554355931613177,34.03108681759552,6,Mata Atlantica,0
-2.2914255765521574,-41.125386971462746,31.159612723369705,87.93316363088957,3.962003947818084,10.008152612728631,0.02198652203932361,0.4896128324129916,17,320.68546175805375,21.50129448511915,61.05701267453984,7,Pantanal,0
-8.930657252603908,-55.359586903786294,33.00204762613841,47.62564133266905,0.4458869364493997,9.9498635574138,0.8168779858937828,0.7505457178275691,14,304.2575116946443,3.2631076578145657,54.033239541801336,7,Cerrado,0
0.11550242713327208,-47.900469887335525,32.77145664906787,67.82179887244291,0.2754108872985632,8.793889639581835,0.013949018691911452,0.8637101216051747,36,280.0,51.30130028524219,91.24409190155725,1,Pampa,0
-2.4604610778336493,-52.47029622349159,34.94456685737322,96.06973305769917,0.3931422392746198,10.61125401955095,0.6571188390612733,0.8406308395956547,15,281.32765948587434,16.648565773118968,54.36533062457029,10,Caatinga,0
-25.910337762330638,-44.46800865154206,32.54151923600532,43.88244981519346,5.241521375909791,15.083208879951885,0.36509392023180587,0.8274120347642726,4,308.5940898025218,7.98788662658752,62.702111498803006,5,Amazonia,0
0.9172419426191567,-69.816430700807,30.757241037707914,27.369275544417526,1.8779433802681014,7.7846580185426175,0.6114948527191991,0.5097359647471097,1,306.4132068163637,3.023965598195402,96.42289568014579,8,Cerrado,0
-12.504994807205271,-70.64626872436801,34.350751191582134,21.159819389660257,1.5743091207639626,13.711257580611612,0.6960314069891137,0.3881136913111505,27,317.1194743403348,9.278593816945989,43.97534126996517,8,Pantanal,1
-2.317274103765623,-63.36297387360429,28.8673937037547,67.82881651950396,0.28211509798503986,5.192391079926658,0.3424752191863042,0.4720282597845382,40,345.94459801809637,24.41695679516327,43.11927455535531,3,Cerrado,0
1.0514693970927453,-66.77775747558566,24.59062674386141,21.10329625494549,2.6213859407703524,9.754648014231176,0.10796244811083555,0.6519168026506886,26,324.67669229286435,9.72106301667447,83.96760639536342,3,Mata Atlantica,1
-20.915867951069174,-39.00044090290413,28.18466518028118,48.29825704711739,5.062375661741703,10.682042799128055,0.06964586774826564,0.8071982214969494,30,312.6836019105977,5.649755354028149,42.20311889151749,7,Mata Atlantica,0
-28.818026867948284,-64.45065449303627,25.275486775967757,62.87163736670129,4.403355055194483,18.69943869165626,0.5889360225625478,0.2655890424000956,40,336.9031984213204,17.22703063167986,86.5492696058564,4,Caatinga,1
-24.338463823406215,-34.94125502305388,25.62410862512809,58.333159662938456,2.4591144324124987,10.900790780989247,0.5206553537341115,0.8345545267693625,35,317.7117706813039,10.819575666131358,27.6428487489316,6,Pampa,0
-16.76990403220226,-59.861064120926834,28.27740664642241,62.6580075553151,0.19565725543348544,3.1950261061963268,0.7422010091211325,0.7521441855759113,42,343.79476188768325,3.625791454182081,28.90089978475747,9,Amazonia,0
-1.915438894945261,-65.89740128814073,25.037900395000193,59.00121740441537,0.29807684661465156,4.0044443725550005,0.5097355100039371,0.8830848121425877,0,302.9024467193875,3.34443447174287,92.10586993302174,10,Amazonia,0
-0.2922378362589484,-42.20175822144331,27.4601923518048,78.01958463964108,0.1264154420298987,12.136118345386723,0.4224457900308791,0.8042014186253498,28,294.3397661065632,24.58321345586519,63.26498259859483,2,Pantanal,0
-32.73581903981475,-47.31039675546583,19.531926665231072,37.85830514670165,0.7442610436027417,14.455083423159635,0.39808717823623085,0.3239498637535253,0,280.0,73.51681301250444,77.5051413355391,2,Caatinga,0
-13.591602502052503,-53.57036705832758,30.066468536864694,42.814087507746436,0.3644769162585649,13.501823430509011,0.026446902597667465,0.18476472907523817,7,313.10259736538865,5.3078226587205695,38.02311134900354,6,Amazonia,0
-17.138381880346397,-51.34082151343238,29.006027376811122,41.09212998512517,0.7529250353782845,12.67028042320396,0.33555720169665715,0.1897928575932709,15,292.7764525795724,29.669202101552152,33.301949470568665,3,Pampa,0
